612 6078
168 11 0.032638
168 12 0.046549
168 13 0.029428
168 14 0.023542
168 15 0.024077
168 16 0.013911
168 18 0.041734
168 19 0.116640
168 20 0.051899
168 21 0.011771
168 22 0.134296
168 23 0.006956
168 24 0.029963
168 25 0.053505
168 26 0.058855
168 27 0.001605
168 28 0.037453
168 29 0.000535
168 30 0.000535
169 45 1.000000
170 1 1.000000
171 1 0.033432
171 76 0.000149
171 78 0.046211
171 79 0.035215
171 80 0.014413
171 82 0.017682
171 83 0.016642
171 85 0.135364
171 86 0.006092
171 87 0.001486
171 88 0.046657
171 89 0.051560
171 90 0.091679
171 92 0.017533
171 94 0.027192
171 95 0.212779
171 96 0.093462
171 97 0.146508
171 98 0.005944
172 103 0.267688
172 106 0.001604
172 107 0.062556
172 110 0.064516
172 112 0.001069
172 113 0.044021
172 116 0.293531
172 117 0.183568
172 118 0.000178
172 120 0.081269
173 1 0.000985
173 123 0.000246
173 124 0.108691
173 125 0.000099
173 126 0.001035
173 127 0.000493
173 128 0.051882
173 129 0.000099
173 131 0.182795
173 132 0.044294
173 133 0.001133
173 134 0.050601
173 136 0.000099
173 137 0.233790
173 139 0.009903
173 140 0.098492
173 141 0.001084
173 142 0.151508
173 143 0.060307
173 144 0.002217
173 145 0.000246
174 1 0.006519
174 146 0.002852
174 147 0.097780
174 150 0.000815
174 151 0.241393
174 153 0.000815
174 154 0.405989
174 160 0.130169
174 161 0.024037
174 162 0.008352
174 163 0.080872
174 167 0.000407
175 1 0.445196
175 168 0.000669
175 173 0.003270
175 174 0.009215
175 175 0.002527
175 176 0.000372
175 181 0.000149
175 182 0.004607
175 183 0.013004
175 184 0.025712
175 186 0.000892
175 187 0.003270
175 188 0.019692
175 189 0.452032
175 190 0.002527
175 191 0.000223
175 192 0.003047
175 194 0.011964
175 196 0.001635
176 1 0.004164
176 197 0.000181
176 198 0.099403
176 199 0.124027
176 200 0.173456
176 203 0.229042
176 206 0.067355
176 208 0.139236
176 209 0.133080
176 210 0.004164
176 211 0.000362
176 212 0.025530
177 1 0.000595
177 214 0.185642
177 217 0.132729
177 219 0.000892
177 220 0.000297
177 221 0.119203
177 222 0.061683
177 223 0.016052
177 224 0.013674
177 225 0.146700
177 226 0.216706
177 227 0.000892
177 229 0.103151
177 231 0.001784
178 1 0.008518
178 234 0.507666
178 237 0.153322
178 238 0.095400
178 240 0.001704
178 242 0.001704
178 243 0.144804
178 246 0.006814
178 250 0.080068
179 1 0.000877
179 253 0.005702
179 255 0.007018
179 256 0.015132
179 257 0.012719
179 258 0.045833
179 259 0.170614
179 262 0.000439
179 263 0.001316
179 264 0.267982
179 265 0.045175
179 266 0.345175
179 267 0.006140
179 269 0.005263
179 270 0.007895
179 271 0.037719
179 272 0.021053
179 277 0.003947
180 278 0.220284
180 279 0.202835
180 280 0.002181
180 282 0.305344
180 283 0.269357
181 1 0.068966
181 284 0.068966
181 285 0.172414
181 288 0.137931
181 292 0.379310
181 293 0.068966
181 297 0.068966
181 300 0.034483
182 1 0.022809
182 306 0.000207
182 307 0.220921
182 308 0.000482
182 309 0.000827
182 310 0.001103
182 311 0.227674
182 312 0.001171
182 313 0.000413
182 315 0.134440
182 317 0.244487
182 318 0.000413
182 320 0.076626
182 321 0.000276
182 322 0.000345
182 323 0.022395
182 324 0.002963
182 325 0.039967
182 326 0.001447
182 327 0.000069
182 328 0.000689
182 329 0.000276
183 1 0.000859
183 331 0.119076
183 332 0.164545
183 334 0.285642
183 337 0.080125
183 339 0.000101
183 340 0.049207
183 341 0.002678
183 342 0.100788
183 343 0.163181
183 346 0.000707
183 348 0.028190
183 349 0.000556
183 351 0.004345
184 1 0.007387
184 352 0.000530
184 353 0.028921
184 354 0.000028
184 355 0.055653
184 356 0.048183
184 357 0.033144
184 358 0.020684
184 359 0.023123
184 360 0.001659
184 361 0.021952
184 362 0.005756
184 363 0.000265
184 364 0.005478
184 366 0.022440
184 367 0.017004
184 369 0.002021
184 370 0.012098
184 371 0.035541
184 372 0.634443
184 373 0.008167
184 374 0.014495
184 376 0.000028
184 377 0.001004
185 1 0.003162
185 378 0.021680
185 380 0.006323
185 381 0.054652
185 382 0.034327
185 384 0.003613
185 385 0.019422
185 386 0.000903
185 387 0.075881
185 390 0.138663
185 391 0.039295
185 392 0.254743
185 394 0.049684
185 396 0.147696
185 397 0.040650
185 398 0.095303
185 399 0.000903
185 403 0.011292
185 404 0.001807
186 1 0.000979
186 406 0.224780
186 408 0.134770
186 410 0.026836
186 411 0.137610
186 412 0.096866
186 415 0.155632
186 416 0.001371
186 417 0.109109
186 418 0.004701
186 419 0.055436
186 420 0.051812
186 421 0.000098
187 424 1.000000
188 1 0.064558
188 425 0.000222
188 426 0.365077
188 427 0.005789
188 428 0.015530
188 429 0.005161
188 430 0.155448
188 431 0.003518
188 432 0.008716
188 433 0.000018
188 434 0.151986
188 435 0.000785
188 436 0.000369
188 437 0.003730
188 438 0.016056
188 439 0.012603
188 440 0.124628
188 441 0.004940
188 442 0.000452
188 443 0.016121
188 444 0.022713
188 445 0.010572
188 446 0.001219
188 447 0.009344
188 448 0.000018
188 450 0.000332
188 451 0.000092
189 1 0.770239
189 452 0.002431
189 453 0.028122
189 454 0.001316
189 455 0.014650
189 456 0.000050
189 457 0.034638
189 459 0.000025
189 460 0.005727
189 461 0.021217
189 463 0.000050
189 464 0.000025
189 465 0.000113
189 467 0.012106
189 468 0.007319
189 469 0.004048
189 471 0.052058
189 472 0.038373
189 473 0.006980
189 476 0.000514
190 1 0.022962
190 477 0.000881
190 479 0.199710
190 481 0.000570
190 483 0.168196
190 486 0.013010
190 487 0.135645
190 488 0.000104
190 489 0.000207
190 490 0.000622
190 491 0.075623
190 493 0.169647
190 494 0.023221
190 495 0.172601
190 496 0.013373
190 499 0.003317
190 500 0.000311
191 1 0.006262
191 501 0.000184
191 502 0.000184
191 503 0.014549
191 504 0.004420
191 505 0.004420
191 506 0.003867
191 507 0.003131
191 508 0.017403
191 509 0.000368
191 510 0.039227
191 513 0.035912
191 514 0.005801
191 515 0.019982
191 517 0.018877
191 518 0.000184
191 519 0.431308
191 520 0.261786
191 521 0.055525
191 523 0.020902
191 525 0.055525
191 527 0.000184
192 1 0.000156
192 528 0.236509
192 529 0.311122
192 530 0.243860
192 534 0.131081
192 535 0.066166
192 537 0.010793
192 539 0.000313
193 1 0.018868
193 541 0.320755
193 543 0.471698
193 545 0.075472
193 549 0.018868
193 550 0.075472
193 551 0.018868
194 1 0.006266
194 554 0.001213
194 555 0.106327
194 556 0.140893
194 558 0.101273
194 559 0.008894
194 560 0.053164
194 561 0.089347
194 563 0.035981
194 564 0.235698
194 565 0.000809
194 566 0.009501
194 567 0.167172
194 568 0.043259
194 570 0.000202
195 1 0.049107
195 571 0.008929
195 572 0.316964
195 573 0.004464
195 576 0.379464
195 577 0.017857
195 580 0.053571
195 582 0.035714
195 584 0.017857
195 585 0.040179
195 589 0.075893
196 1 0.995039
196 596 0.000541
196 597 0.003007
196 600 0.000361
196 601 0.000271
196 605 0.000541
196 611 0.000241
197 7 0.050000
197 9 0.150000
197 13 0.100000
197 15 0.200000
197 17 0.050000
197 18 0.050000
197 19 0.100000
197 25 0.100000
197 26 0.150000
197 28 0.050000
198 1 0.010186
198 78 0.033753
198 79 0.121031
198 80 0.019373
198 82 0.000399
198 83 0.013381
198 85 0.187138
198 87 0.000799
198 88 0.035550
198 89 0.044338
198 90 0.104454
198 91 0.000399
198 93 0.000399
198 94 0.106251
198 95 0.100060
198 96 0.069902
198 97 0.108648
198 98 0.020371
198 100 0.007989
198 101 0.015179
198 102 0.000399
199 1 0.021284
199 168 0.001919
199 171 0.008549
199 172 0.001919
199 173 0.114794
199 174 0.024948
199 175 0.016399
199 177 0.002268
199 179 0.028611
199 182 0.021284
199 183 0.020586
199 184 0.078681
199 185 0.008374
199 187 0.006804
199 188 0.431438
199 189 0.088451
199 190 0.025820
199 191 0.087230
199 192 0.002094
199 194 0.000174
199 196 0.008374
200 1 0.001296
200 198 0.174174
200 199 0.258587
200 203 0.147602
200 206 0.102398
200 208 0.104504
200 209 0.145496
200 210 0.001458
200 211 0.000162
200 212 0.064323
201 220 1.000000
202 237 0.666667
202 250 0.333333
203 1 0.000484
203 253 0.208668
203 254 0.008320
203 255 0.092387
203 256 0.005901
203 257 0.285770
203 258 0.001161
203 259 0.035987
203 261 0.024765
203 264 0.134468
203 265 0.001645
203 266 0.071201
203 267 0.022057
203 269 0.006965
203 270 0.024959
203 271 0.039083
203 272 0.019735
203 276 0.016349
203 277 0.000097
204 279 0.500000
204 282 0.500000
205 285 1.000000
206 307 0.327517
206 311 0.326574
206 315 0.075925
206 320 0.116482
206 325 0.153502
207 361 1.000000
208 1 0.000182
208 381 0.013626
208 383 0.001272
208 385 0.000363
208 387 0.019985
208 390 0.080124
208 391 0.008539
208 392 0.190952
208 393 0.002725
208 395 0.007812
208 396 0.323038
208 397 0.017987
208 399 0.330850
208 400 0.000727
208 402 0.001453
208 403 0.000363
209 426 0.308044
209 430 0.231976
209 434 0.251440
209 440 0.154320
209 446 0.054220
210 1 0.981520
210 452 0.008214
210 457 0.006160
210 472 0.004107
211 1 0.048611
211 479 0.340278
211 483 0.430556
211 487 0.097222
211 491 0.020833
211 494 0.034722
211 498 0.013889
211 499 0.013889
212 1 0.000968
212 503 0.019836
212 504 0.004354
212 506 0.004838
212 508 0.150943
212 509 0.000968
212 510 0.020319
212 513 0.054185
212 514 0.128205
212 515 0.018868
212 519 0.138849
212 520 0.300435
212 521 0.146105
212 526 0.010160
212 527 0.000968
213 8 0.129032
213 9 0.193548
213 12 0.032258
213 13 0.161290
213 15 0.032258
213 19 0.032258
213 21 0.064516
213 22 0.064516
213 24 0.129032
213 25 0.129032
213 26 0.032258
214 1 0.003313
214 78 0.021970
214 79 0.019006
214 80 0.018832
214 81 0.000697
214 82 0.007498
214 83 0.067829
214 84 0.000174
214 85 0.056321
214 88 0.148387
214 89 0.056670
214 90 0.125545
214 92 0.001395
214 94 0.179250
214 95 0.052136
214 96 0.080384
214 97 0.048997
214 98 0.016739
214 101 0.023540
214 102 0.071316
215 122 1.000000
216 147 0.625000
216 154 0.375000
217 1 0.120114
217 168 0.000730
217 171 0.207578
217 172 0.000332
217 173 0.000265
217 174 0.003517
217 175 0.026412
217 178 0.000133
217 179 0.005840
217 182 0.035371
217 183 0.017918
217 184 0.115469
217 185 0.059526
217 188 0.224832
217 189 0.139757
217 190 0.016126
217 191 0.012410
217 192 0.000398
217 195 0.000133
217 196 0.013140
218 206 1.000000
219 214 0.015152
219 217 0.428030
219 221 0.037879
219 222 0.333333
219 225 0.007576
219 226 0.166667
219 231 0.011364
220 1 0.017241
220 234 0.172414
220 237 0.172414
220 238 0.224138
220 243 0.137931
220 245 0.068966
220 246 0.017241
220 247 0.120690
220 250 0.034483
220 251 0.034483
221 1 0.004076
221 252 0.000906
221 253 0.025589
221 254 0.025815
221 255 0.017210
221 256 0.015399
221 257 0.218750
221 258 0.017437
221 259 0.012228
221 261 0.001359
221 264 0.024683
221 265 0.024230
221 266 0.093524
221 267 0.085371
221 268 0.000906
221 269 0.058650
221 270 0.079257
221 271 0.150589
221 272 0.111413
221 274 0.032609
222 307 0.358603
222 311 0.184690
222 315 0.098848
222 320 0.231884
222 325 0.089929
222 328 0.036046
223 331 0.319672
223 334 0.629098
223 337 0.012295
223 342 0.036885
223 348 0.002049
224 1 0.000202
224 353 0.318750
224 357 0.380847
224 361 0.156653
224 367 0.141532
224 371 0.000202
224 373 0.001815
225 1 0.006453
225 378 0.000416
225 379 0.000833
225 380 0.044754
225 381 0.029975
225 382 0.037052
225 383 0.001249
225 385 0.021024
225 386 0.000833
225 387 0.028518
225 390 0.033930
225 391 0.041632
225 392 0.169234
225 394 0.002914
225 396 0.130724
225 397 0.014779
225 398 0.139467
225 399 0.294546
225 400 0.000416
225 403 0.001249
226 426 0.450615
226 430 0.231582
226 434 0.201764
226 440 0.090943
226 446 0.024848
226 450 0.000248
227 1 0.881250
227 452 0.018750
227 472 0.087500
227 473 0.012500
228 1 0.030303
228 477 0.282828
228 479 0.282828
228 483 0.222222
228 487 0.090909
228 491 0.050505
228 494 0.040404
229 1 0.001055
229 502 0.185917
229 503 0.000452
229 506 0.440289
229 509 0.000302
229 510 0.188631
229 513 0.070265
229 514 0.010706
229 515 0.001206
229 516 0.012214
229 517 0.000302
229 519 0.074940
229 520 0.011912
229 521 0.001508
229 527 0.000302
230 541 1.000000
231 1 0.019417
231 572 0.019417
231 582 0.038835
231 583 0.233010
231 584 0.213592
231 586 0.184466
231 588 0.281553
231 589 0.009709
232 597 1.000000
233 8 0.166667
233 9 0.333333
233 12 0.333333
233 16 0.166667
234 1 0.017964
234 78 0.053809
234 79 0.012725
234 80 0.001164
234 81 0.000166
234 82 0.004242
234 83 0.024617
234 84 0.004990
234 85 0.103460
234 87 0.000832
234 88 0.068114
234 89 0.071191
234 90 0.132818
234 91 0.000665
234 92 0.050649
234 93 0.000582
234 94 0.150116
234 95 0.130822
234 96 0.068197
234 97 0.090319
234 98 0.011727
234 99 0.000499
234 101 0.000166
234 102 0.000166
235 113 0.500000
235 116 0.500000
236 154 1.000000
237 1 0.066815
237 168 0.003021
237 171 0.006664
237 172 0.014482
237 173 0.004354
237 174 0.002488
237 175 0.037494
237 176 0.005331
237 177 0.001244
237 179 0.012172
237 182 0.034385
237 183 0.069924
237 184 0.053398
237 185 0.012617
237 186 0.003110
237 187 0.011373
237 188 0.372012
237 189 0.093914
237 190 0.079609
237 191 0.033230
237 192 0.061750
237 193 0.000178
237 194 0.002132
237 196 0.018303
238 1 0.006015
238 252 0.000911
238 253 0.075465
238 254 0.038279
238 255 0.037003
238 256 0.008020
238 257 0.191761
238 258 0.056872
238 259 0.008750
238 261 0.006198
238 264 0.059424
238 265 0.017499
238 266 0.064892
238 267 0.047029
238 268 0.028436
238 269 0.059242
238 270 0.074007
238 271 0.154575
238 272 0.040102
238 273 0.001094
238 274 0.017864
238 277 0.006562
239 288 1.000000
240 307 0.025424
240 311 0.098870
240 315 0.259887
240 320 0.607345
240 326 0.002825
240 328 0.005650
241 1 0.018182
241 331 0.254545
241 334 0.454545
241 337 0.209091
241 340 0.036364
241 342 0.009091
241 346 0.018182
242 1 0.004082
242 353 0.012245
242 357 0.048980
242 361 0.551020
242 367 0.383673
243 1 0.002542
243 378 0.002542
243 379 0.001173
243 380 0.008604
243 381 0.019554
243 382 0.013492
243 383 0.000978
243 384 0.000587
243 385 0.025811
243 387 0.027962
243 390 0.032069
243 391 0.068831
243 392 0.263786
243 393 0.008799
243 394 0.045561
243 395 0.024834
243 396 0.107352
243 397 0.061596
243 398 0.104028
243 399 0.169926
243 400 0.000587
243 401 0.001564
243 403 0.006062
243 404 0.001760
244 411 0.666667
244 420 0.333333
245 1 0.000851
245 426 0.173617
245 430 0.066383
245 434 0.216170
245 440 0.520851
245 444 0.000851
245 450 0.021277
246 1 0.904255
246 461 0.042553
246 465 0.010638
246 467 0.021277
246 472 0.021277
247 1 0.024540
247 477 0.012270
247 479 0.233129
247 483 0.116564
247 486 0.024540
247 487 0.116564
247 489 0.012270
247 491 0.282209
247 493 0.018405
247 494 0.042945
247 498 0.012270
247 499 0.104294
248 1 0.005660
248 501 0.000629
248 502 0.015094
248 503 0.002516
248 504 0.054717
248 506 0.027044
248 508 0.002516
248 510 0.103145
248 513 0.028302
248 514 0.398113
248 515 0.029560
248 516 0.000629
248 517 0.006289
248 519 0.140252
248 520 0.019497
248 521 0.164780
248 526 0.001258
249 549 1.000000
250 1 0.001392
250 572 0.011134
250 573 0.031315
250 574 0.002784
250 575 0.320111
250 576 0.002784
250 578 0.024356
250 582 0.079332
250 583 0.034795
250 584 0.002784
250 585 0.008351
250 586 0.280445
250 588 0.063326
250 589 0.084203
250 590 0.023660
250 594 0.029228
251 600 1.000000
252 7 0.043321
252 8 0.050542
252 9 0.155235
252 10 0.061372
252 12 0.061372
252 13 0.010830
252 14 0.014440
252 15 0.039711
252 16 0.061372
252 18 0.043321
252 19 0.115523
252 20 0.018051
252 21 0.032491
252 22 0.108303
252 23 0.014440
252 24 0.028881
252 25 0.072202
252 26 0.046931
252 28 0.021661
253 1 0.040000
253 78 0.028261
253 79 0.013587
253 80 0.006848
253 81 0.000435
253 82 0.005109
253 83 0.015978
253 85 0.165217
253 87 0.000217
253 88 0.155761
253 89 0.040978
253 90 0.115109
253 91 0.000761
253 92 0.012174
253 93 0.006304
253 94 0.019022
253 95 0.213587
253 96 0.133043
253 97 0.026413
253 98 0.000652
253 100 0.000217
253 102 0.000326
254 1 0.000706
254 103 0.062522
254 104 0.018368
254 107 0.174143
254 110 0.151537
254 113 0.180855
254 116 0.120099
254 117 0.162487
254 118 0.000353
254 120 0.125397
254 122 0.003532
255 1 0.004988
255 123 0.000776
255 124 0.227555
255 126 0.001995
255 128 0.137996
255 131 0.157836
255 132 0.167923
255 133 0.012857
255 134 0.012747
255 135 0.000222
255 136 0.000222
255 137 0.126801
255 138 0.000222
255 140 0.017956
255 141 0.004212
255 142 0.036023
255 143 0.085236
255 144 0.004434
256 1 0.003210
256 146 0.000201
256 147 0.202047
256 150 0.000602
256 151 0.404896
256 152 0.008628
256 154 0.248194
256 159 0.009831
256 160 0.074839
256 161 0.002809
256 162 0.004213
256 163 0.038925
256 166 0.001605
257 1 0.055051
257 168 0.000412
257 172 0.000037
257 173 0.002060
257 174 0.003109
257 175 0.011763
257 176 0.001068
257 177 0.003222
257 178 0.000075
257 179 0.001555
257 182 0.010564
257 183 0.004046
257 184 0.304250
257 186 0.000112
257 188 0.148913
257 189 0.056212
257 190 0.008335
257 191 0.011782
257 192 0.001311
257 193 0.000843
257 196 0.375279
258 1 0.048476
258 197 0.000234
258 198 0.015185
258 199 0.054900
258 200 0.158159
258 203 0.577269
258 206 0.032590
258 208 0.026983
258 209 0.005957
258 210 0.048476
258 211 0.006191
258 212 0.025581
259 1 0.000510
259 214 0.054237
259 217 0.175600
259 219 0.000510
259 220 0.001404
259 221 0.040199
259 222 0.009061
259 223 0.014548
259 224 0.414114
259 225 0.069296
259 226 0.082568
259 227 0.000383
259 228 0.007019
259 229 0.125191
259 230 0.000255
259 231 0.000255
259 232 0.004849
260 234 0.050000
260 237 0.083333
260 238 0.783333
260 243 0.033333
260 248 0.016667
260 250 0.033333
261 1 0.003356
261 257 0.496644
261 267 0.496644
261 272 0.003356
262 278 0.061538
262 279 0.092308
262 280 0.030769
262 282 0.769231
262 283 0.046154
263 1 0.164179
263 285 0.402985
263 291 0.029851
263 292 0.179104
263 300 0.164179
263 301 0.029851
263 302 0.029851
264 1 0.006977
264 306 0.000365
264 307 0.056133
264 308 0.000182
264 309 0.000091
264 310 0.000730
264 311 0.079389
264 313 0.000091
264 314 0.002280
264 315 0.159052
264 316 0.000091
264 317 0.645736
264 318 0.004286
264 320 0.029229
264 321 0.000091
264 323 0.006703
264 324 0.004697
264 325 0.003830
264 326 0.000046
265 1 0.001462
265 331 0.206019
265 332 0.046905
265 334 0.288865
265 337 0.130970
265 340 0.062256
265 341 0.000731
265 342 0.037768
265 343 0.202364
265 346 0.000853
265 348 0.021808
266 1 0.020047
266 352 0.001094
266 353 0.157029
266 354 0.000161
266 355 0.075812
266 356 0.052129
266 357 0.231876
266 358 0.031631
266 359 0.063648
266 360 0.005502
266 361 0.071918
266 362 0.004795
266 363 0.000290
266 364 0.001609
266 365 0.001062
266 366 0.007272
266 367 0.024166
266 368 0.000097
266 369 0.010168
266 370 0.000901
266 371 0.068926
266 372 0.132284
266 373 0.012646
266 374 0.023104
266 375 0.000064
266 376 0.000225
266 377 0.001545
267 1 0.000828
267 378 0.000701
267 379 0.000956
267 380 0.001529
267 381 0.005511
267 382 0.005065
267 383 0.000191
267 384 0.000064
267 385 0.005065
267 387 0.000127
267 390 0.022555
267 391 0.005734
267 392 0.915546
267 394 0.001911
267 395 0.001019
267 396 0.008793
267 397 0.005352
267 398 0.016757
267 399 0.001880
267 400 0.000127
267 402 0.000287
268 1 0.002695
268 405 0.001348
268 406 0.189016
268 407 0.001348
268 408 0.187668
268 410 0.064690
268 411 0.070081
268 412 0.115566
268 413 0.000674
268 414 0.001348
268 415 0.132749
268 416 0.117925
268 417 0.024259
268 418 0.022237
268 419 0.026954
268 420 0.040094
268 421 0.001348
269 424 1.000000
270 1 0.054166
270 425 0.000390
270 426 0.279168
270 427 0.000390
270 428 0.028992
270 429 0.000390
270 430 0.317201
270 432 0.003819
270 433 0.000312
270 434 0.115346
270 437 0.004832
270 438 0.015353
270 439 0.000156
270 440 0.124152
270 441 0.003819
270 442 0.000156
270 443 0.023069
270 444 0.019016
270 445 0.004598
270 446 0.003819
270 447 0.000857
271 1 0.245584
271 452 0.000660
271 453 0.168719
271 454 0.000237
271 455 0.016647
271 457 0.215780
271 458 0.001033
271 459 0.000745
271 460 0.000305
271 461 0.042760
271 462 0.001439
271 463 0.000085
271 464 0.001829
271 465 0.026570
271 466 0.000068
271 467 0.029415
271 468 0.009077
271 469 0.003489
271 470 0.000169
271 471 0.171293
271 472 0.062641
271 473 0.001118
271 476 0.000339
272 1 0.495054
272 477 0.001457
272 479 0.094593
272 481 0.000271
272 483 0.196097
272 486 0.011146
272 487 0.067895
272 488 0.000271
272 489 0.000169
272 491 0.019650
272 493 0.043942
272 494 0.007013
272 495 0.016127
272 496 0.046111
272 499 0.000169
272 500 0.000034
273 501 0.003106
273 513 0.006211
273 514 0.838509
273 519 0.118012
273 520 0.034161
274 1 0.000386
274 528 0.191863
274 529 0.417663
274 530 0.214038
274 534 0.071153
274 535 0.094292
274 536 0.000193
274 537 0.010413
275 541 0.500000
275 545 0.500000
276 1 0.111702
276 554 0.042553
276 555 0.311170
276 557 0.005319
276 558 0.271277
276 561 0.106383
276 563 0.015957
276 567 0.135638
277 1 0.011299
277 596 0.005650
277 597 0.096045
277 600 0.146893
277 601 0.135593
277 605 0.276836
277 608 0.242938
277 610 0.011299
277 611 0.073446
278 1 0.005091
278 78 0.065455
278 79 0.130182
278 80 0.006545
278 83 0.001455
278 84 0.005818
278 85 0.059636
278 87 0.001455
278 88 0.093091
278 89 0.065455
278 90 0.044364
278 92 0.071273
278 93 0.004364
278 94 0.116364
278 95 0.099636
278 96 0.008727
278 97 0.116364
278 98 0.101818
278 102 0.002909
279 1 0.013096
279 168 0.000935
279 171 0.009355
279 173 0.416277
279 175 0.001871
279 180 0.001871
279 182 0.003742
279 184 0.008419
279 186 0.003742
279 188 0.059869
279 189 0.014967
279 190 0.331151
279 191 0.133770
279 196 0.000935
280 1 0.111111
280 257 0.055556
280 259 0.111111
280 263 0.111111
280 266 0.333333
280 267 0.055556
280 271 0.111111
280 272 0.055556
280 273 0.055556
281 292 1.000000
282 1 0.001076
282 379 0.003228
282 380 0.026358
282 381 0.004303
282 382 0.021517
282 385 0.001076
282 386 0.002152
282 387 0.220549
282 389 0.001076
282 390 0.080689
282 392 0.171060
282 396 0.041958
282 397 0.002152
282 398 0.045724
282 399 0.365788
282 400 0.005917
282 403 0.005379
283 502 0.003086
283 503 0.029630
283 504 0.049383
283 505 0.056790
283 508 0.259259
283 510 0.030864
283 511 0.002469
283 512 0.001235
283 513 0.004321
283 514 0.032716
283 515 0.010494
283 517 0.058025
283 519 0.201852
283 520 0.170370
283 521 0.052469
283 523 0.007407
283 525 0.029630
284 8 0.071429
284 9 0.035714
284 10 0.017857
284 11 0.035714
284 18 0.035714
284 21 0.767857
284 27 0.035714
285 1 0.096990
285 77 0.003344
285 78 0.023411
285 79 0.013378
285 80 0.020067
285 82 0.013378
285 83 0.013378
285 85 0.086957
285 86 0.006689
285 87 0.016722
285 88 0.046823
285 89 0.036789
285 90 0.227425
285 91 0.020067
285 92 0.023411
285 94 0.100334
285 95 0.160535
285 96 0.050167
285 98 0.006689
285 99 0.006689
285 101 0.020067
285 102 0.006689
286 116 1.000000
287 131 1.000000
288 1 0.042353
288 168 0.004706
288 175 0.018824
288 176 0.112941
288 181 0.004706
288 182 0.223529
288 183 0.004706
288 184 0.049412
288 186 0.009412
288 188 0.343529
288 189 0.049412
288 190 0.096471
288 191 0.004706
288 195 0.028235
288 196 0.007059
289 198 0.250000
289 203 0.250000
289 208 0.250000
289 212 0.250000
290 1 0.333333
290 225 0.666667
291 1 0.015873
291 234 0.476190
291 237 0.253968
291 241 0.063492
291 243 0.174603
291 246 0.015873
292 1 0.046647
292 253 0.055394
292 254 0.005831
292 255 0.011662
292 256 0.142857
292 257 0.139942
292 258 0.023324
292 261 0.005831
292 263 0.008746
292 264 0.204082
292 265 0.011662
292 266 0.166181
292 267 0.017493
292 268 0.011662
292 270 0.026239
292 271 0.102041
292 272 0.014577
292 275 0.005831
293 285 0.750000
293 292 0.250000
294 307 0.728814
294 311 0.135593
294 320 0.101695
294 328 0.033898
295 1 0.166667
295 331 0.666667
295 334 0.166667
296 357 0.200000
296 361 0.400000
296 367 0.400000
297 1 0.046154
297 379 0.030769
297 380 0.030769
297 387 0.015385
297 390 0.200000
297 391 0.030769
297 392 0.076923
297 394 0.030769
297 396 0.123077
297 397 0.046154
297 398 0.030769
297 399 0.338462
298 411 0.500000
298 415 0.500000
299 426 0.482759
299 430 0.137931
299 434 0.241379
299 440 0.103448
299 450 0.034483
300 1 0.941860
300 453 0.011628
300 461 0.011628
300 467 0.034884
301 479 1.000000
302 1 0.133333
302 507 0.133333
302 513 0.133333
302 514 0.266667
302 515 0.066667
302 519 0.133333
302 520 0.133333
303 528 1.000000
304 541 1.000000
305 1 0.035294
305 582 0.482353
305 583 0.070588
305 588 0.094118
305 589 0.317647
306 2 0.025641
306 7 0.025641
306 9 0.128205
306 10 0.256410
306 11 0.051282
306 12 0.025641
306 13 0.051282
306 16 0.051282
306 19 0.025641
306 21 0.051282
306 24 0.076923
306 25 0.102564
306 26 0.102564
306 28 0.025641
307 1 0.029424
307 76 0.000288
307 78 0.026187
307 79 0.039892
307 80 0.008237
307 81 0.000108
307 82 0.005647
307 83 0.036799
307 84 0.000288
307 85 0.175108
307 87 0.000180
307 88 0.002158
307 89 0.073058
307 90 0.134460
307 91 0.000216
307 92 0.014281
307 93 0.012266
307 94 0.054820
307 95 0.209820
307 96 0.126259
307 97 0.007878
307 98 0.024928
307 99 0.000180
307 100 0.005324
307 101 0.011511
307 102 0.000683
308 103 0.151376
308 107 0.174312
308 110 0.073394
308 116 0.032110
308 117 0.009174
308 120 0.559633
309 1 0.001143
309 124 0.294857
309 128 0.116571
309 131 0.082286
309 132 0.219429
309 137 0.162286
309 140 0.006857
309 141 0.001143
309 143 0.110857
309 144 0.004571
310 1 0.031915
310 146 0.015957
310 147 0.143617
310 151 0.303191
310 154 0.340426
310 160 0.079787
310 162 0.053191
310 163 0.021277
310 165 0.010638
311 1 0.133960
311 168 0.001699
311 170 0.000030
311 171 0.006825
311 172 0.007068
311 173 0.038435
311 174 0.002002
311 175 0.048172
311 176 0.000940
311 177 0.027332
311 178 0.000061
311 179 0.005430
311 180 0.001213
311 181 0.000061
311 182 0.001608
311 183 0.036129
311 184 0.047596
311 185 0.003731
311 186 0.005612
311 187 0.000152
311 188 0.324344
311 189 0.151555
311 190 0.052723
311 191 0.046656
311 192 0.018990
311 194 0.011649
311 195 0.000637
311 196 0.025391
312 1 0.007505
312 197 0.024390
312 198 0.260788
312 199 0.127580
312 202 0.005629
312 203 0.262664
312 208 0.093809
312 209 0.007505
312 210 0.007505
312 212 0.202627
313 214 0.275943
313 217 0.233491
313 221 0.150943
313 225 0.025943
313 226 0.009434
313 229 0.304245
314 234 0.194030
314 237 0.104478
314 243 0.701493
315 1 0.003348
315 252 0.000120
315 253 0.034432
315 254 0.020922
315 255 0.037899
315 256 0.015303
315 257 0.095883
315 258 0.022158
